movie_id,director
805526,Alex Kendrick
2309260,Travis Cluff
74486,David Lynch
11549,Harry F. Millarde
93200,Robert Townsend
119670,Peter Chelsom
79709,Jamaa Fanaka
307109,Larry Blamire
3109200,Stephen Langford
2389182,E.L. Katz
1942884,Lisanne Pajot
480011,Dan Reed
40671,John Reinhardt
2343473,Patrick Ryan Sims
66141,Laslo Benedek
3072636,Jason Miller
844708,Dennis Iliadis
428959,Sut Jhally
138704,Darren Aronofsky
130019,Julie Davis
138987,Myles Berkowitz
2319456,Brett Piper
390521,Morgan Spurlock
1296373,Brandon Trost
2955096,Joe Swanberg
52646,Joseph Green
2866824,Wade Gasque
1874789,Daniel Schechter
1610996,Mike Flanagan
112585,Edward Burns
2334896,Matt Johnson
85575,Bruno Barreto
1570989,Lena Dunham
1861343,Terron R. Parsons
381053,Daniel Mellitz
4462082,Jem Cohen
478988,Andrew Leman
2181837,Dave Carroll
2910814,William Eubank
2294916,Patrick Meaney
1798291,Chad Hartigan
1524083,Malcolm Goodwin
262432,David Gordon Green
162348,Kevin Jordan
3157318,Kirk Loudon
1716760,Travis Legge
77838,Martin Scorsese
2442662,Collin Joseph Neal
1294161,Bradley Rust Gray
1073221,Mike Bruce
446747,Andrew Bujalski
2469216,Damir Catic
1489167,Ben Wheatley
109445,Kevin Smith
67580,James Bidgood
327753,Andrew Bujalski
119361,Neil LaBute
1742334,David Ayer
298050,Eric Eason
1337057,Uwe Boll
102943,Richard Linklater
2759066,Joseph Mazzella
2375036,Travis Legge
425027,Alex Kendrick
1945044,Marcus Nispel
1781935,Brandon Landers
436689,Jay Duplass
3973612,Jim Chuchu
1247644,Daryl Wein
1836212,Jason Trost
69089,John Waters
388838,Olivier Assayas
255094,Jafar Panahi
1235811,Ivan Kavanagh
123948,Kiyoshi Kurosawa
390323,Tadeo Garcia
2049518,Thomas L. Phillips
109266,Ash Baron-Cohen
390384,Shane Carruth
428303,Neill Dela Llana
104815,Robert Rodriguez
430371,Anthony Vallone
1880418,Edward Burns
3000844,Scott Smith
2107644,Benjamin Roberds
2070597,Daniel Hsia
378407,Jon Gunn
